Statistics for ICV command estimator.  Version 7
Master: RHEL64 Q-2019.12-SP2-4.5500898 2020/04/25 
Run date: 2020-05-21
Turbo=lite
DMEM: 200 174 16 1048576:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _generate_sibling_refref
DMEM: 204 174 16 1048576:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _optimize_hierarchy_tree
DMEM: 235 174 1 1048576:211106500 0:0 175824:243559 0:0 175824:215402 175824:243559 175824:215402 16:4:0:4 _create_layer_dp
DMEM: 263 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 284 174 1 1048576:211106500 0:0 358439:638767 0:0 358439:638767 358439:638767 358439:638767 16:4:0:4 _create_layer_dp
DMEM: 305 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 326 174 1 1048576:211106500 0:0 255335:434793 0:0 255335:434793 255335:434793 255335:434793 16:4:0:4 _create_layer_dp
DMEM: 347 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 368 174 1 1048576:211106500 0:0 101236:172950 0:0 101236:172950 101236:172950 101236:172950 16:4:0:4 _create_layer_dp
DMEM: 389 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 410 174 1 1048576:211106500 0:0 62645:76030 0:0 62645:76030 62645:76030 62645:76030 16:4:0:4 _create_layer_dp
DMEM: 431 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 452 174 1 1048576:211106500 0:0 22620:33581 0:0 22620:33581 22620:33581 22620:33581 16:4:0:4 _create_layer_dp
DMEM: 473 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 494 174 1 1048576:211106500 0:0 14585:17799 0:0 14585:17799 14585:17799 14585:17799 16:4:0:4 _create_layer_dp
DMEM: 515 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 536 174 1 1048576:211106500 0:0 7475:7475 0:0 7475:7475 7475:7475 7475:7475 16:4:0:4 _create_layer_dp
DMEM: 557 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 578 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 599 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 620 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 641 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 662 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 683 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 704 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 725 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 746 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 767 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 788 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 809 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
DMEM: 830 174 1 1048576:211106500 0:0 0:0 0:0 0:0 0:0 0:0 16:4:0:4 _create_layer_dp
CMEM: 830 0:0 0:0 0:0 0:0 0:0 0:0 0:0 3:1:0:1 142.18 1.26 0.16 NO_RULE
CMEM: 767 0:0 0:0 0:0 0:0 0:0 0:0 0:0 3:1:0:1 142.18 1.28 0.14 NO_RULE
CMEM: 788 0:0 0:0 0:0 0:0 0:0 0:0 0:0 3:1:0:1 142.18 1.28 0.14 NO_RULE
CMEM: 620 0:0 0:0 0:0 0:0 0:0 0:0 0:0 3:1:0:1 143.14 1.29 0.16 NO_RULE
CMEM: 578 0:0 0:0 0:0 0:0 0:0 0:0 0:0 3:1:0:1 142.18 1.30 0.18 NO_RULE
CMEM: 809 0:0 0:0 0:0 0:0 0:0 0:0 0:0 3:1:0:1 142.18 1.31 0.18 NO_RULE
CMEM: 704 0:0 0:0 0:0 0:0 0:0 0:0 0:0 3:1:0:1 14.40 0.27 0.01 NO_RULE
CMEM: 683 0:0 0:0 0:0 0:0 0:0 0:0 0:0 3:1:0:1 14.40 0.29 0.01 NO_RULE
CMEM: 746 0:0 0:0 0:0 0:0 0:0 0:0 0:0 3:1:0:1 14.40 0.36 0.01 NO_RULE
CMEM: 662 0:0 0:0 0:0 0:0 0:0 0:0 0:0 3:1:0:1 14.40 0.38 0.02 NO_RULE
